y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.99999344,0.99803704,0.64,0.9975633555369666,0.7620368317658257,0.8781605083284016
0.0,0.99791473,0.03717944,0.43,0.4688964942863911,0.5288972587989328,0.09639397940855739
1.0,0.99997544,0.9988854,0.81,0.775334533174861,0.5842192117642238,0.7968081970163481
0.0,0.99979776,0.99158436,0.62,0.9411307015622699,0.6115504966489171,0.7475312204170431
1.0,1.0,0.9998927,1.0,0.9999719277392184,0.8908828326976339,0.9963462834792055
1.0,0.9636525,0.9983528,0.74,0.09163201497152,0.43575001692940457,0.9183413180636312
1.0,0.9667946,0.15862605,0.53,0.9403032979573785,0.7638265893449728,0.3759882600262204
1.0,0.99999887,0.99988914,0.99,0.9997115896533753,0.8736117747444314,0.9995515449950875
0.0,0.97445756,0.06375936,0.3,0.017150491574395677,0.2961751994106455,0.12438058316650732
1.0,0.9966678,0.99234897,0.72,0.8352377905325868,0.6153603190819694,0.7718210563397873
1.0,0.99989986,0.7209139,0.54,0.8866476731979117,0.6366354536912194,0.6206912802079404
1.0,0.95256484,0.052821904,0.43,0.04329598843290497,0.3584501247455683,0.4260632305778176
1.0,0.99999857,0.9999409,0.98,0.9997532758341123,0.8138114415251883,0.9973153550842203
1.0,0.9998838,0.9893912,0.67,0.9558464029717748,0.5509604902754598,0.815060272702222
0.0,0.98372483,0.46186176,0.54,0.8083311510607794,0.6840434427008074,0.8757309537114734
1.0,0.9999905,0.99910504,0.86,0.9950198130670008,0.762161708410679,0.9879312089543699
1.0,0.9999989,0.10175109,0.58,0.9995285848144513,0.8327514377858085,0.8585861971572047
0.0,0.7112241,0.37622848,0.53,0.017248463952996125,0.3786379400215284,0.1709220899770414
0.0,0.7023966,0.06617576,0.36,0.023587390814812464,0.39748961363495805,0.10219038514466552
0.0,0.9303155,0.74061275,0.47,0.04021724619248477,0.46075195506664096,0.27609236756105837
0.0,1.0,0.997802,0.79,0.9999367026433362,0.8933916153768374,0.8917952916687192
0.0,0.022296667,9.727983e-05,0.31,0.004582101386516915,0.4391602824278616,0.0325312302363659
0.0,0.040441573,5.5101896e-06,0.13,0.002579545770601649,0.3062546304589244,0.008454637403098052
1.0,0.9999993,0.99739516,0.78,0.9948303559454044,0.8029967995823108,0.9698124251121014
1.0,0.9915787,0.98522496,0.64,0.8119593670672466,0.6001279044549794,0.44060216674987435
1.0,0.9999651,0.99989426,0.98,0.9885930306982502,0.7379628253833203,0.9920796110087079
1.0,0.9032212,0.000726223,0.33,0.0754081225187937,0.5,0.3198863020188826
0.0,0.22036383,0.05784294,0.46,0.022567923270511835,0.37926501060080703,0.22249382280541505
0.0,0.8751671,0.9795565,0.64,0.4490293935650192,0.6065394009652947,0.650312241821898
1.0,0.9999871,0.9998757,0.93,0.9999231091687437,0.8924426196901865,0.9970168316907517
0.0,0.9999621,0.9996173,0.79,0.9823914098078574,0.6613086759160165,0.9860078933863166
0.0,0.70983446,0.53949004,0.42,0.2062759358852609,0.5295356181141364,0.18835358133008206
0.0,0.11732191,0.00072431564,0.17,0.026039010926306984,0.4614765449354335,0.037902486613547885
0.0,0.99999213,0.9799228,0.51,0.9961827282857383,0.806002586713451,0.798909671728897
1.0,0.9999466,0.9998821,0.91,0.9887678566778089,0.6685991935465541,0.9930240490799747
0.0,0.99999756,0.9946039,0.74,0.8960400416744916,0.6718061943961547,0.5836789489364944
0.0,0.015511751,1.0916244e-05,0.12,0.0022625785812881868,0.2674268155729064,0.03107052820685161
1.0,0.9613745,0.16270399,0.39,0.07009804231837531,0.45229932552604407,0.10828177592844604
0.0,0.18923637,0.6777838,0.54,0.3497996433211544,0.395738118583454,0.7845416408878696
1.0,0.79896164,0.018475235,0.31,0.006611248712397678,0.3673056288586449,0.07351158071952647
1.0,0.9999992,0.9997536,0.95,0.9992365736353827,0.7492804335037002,0.9956078480852921
1.0,0.985565,0.96249425,0.68,0.7894158231962339,0.620221201713868,0.29562078464554015
1.0,0.9990567,0.95319545,0.54,0.5179999515065516,0.5848360713874245,0.40870716096493065
1.0,0.9949781,0.989185,0.58,0.9930504888273324,0.8344461991169427,0.8759210022393193
0.0,0.97943944,0.09431991,0.47,0.544111112268752,0.5605001568419379,0.12329353838709022
1.0,0.13633391,0.9998852,0.95,0.9857566857537853,0.7075905011894569,0.9820532624294049
1.0,0.99994993,0.97548205,0.57,0.9501639931824163,0.6431160749428427,0.7958497963737138
1.0,0.998698,0.61910236,0.47,0.8644782177529577,0.643380877331729,0.7523496021333531
0.0,0.93239874,0.021025717,0.41,0.225446113733488,0.5725662430680861,0.48825611398674584
1.0,0.99998623,0.9956471,0.61,0.25788125375764376,0.5077351392540975,0.9280948012573219
0.0,0.56719047,0.0007328987,0.3,0.154565518306264,0.5832408213773311,0.4461381494546425
0.0,0.17520633,0.97316146,0.56,0.0784755129698038,0.4174793361714142,0.6106479863504449
1.0,0.9999831,0.99912363,0.82,0.9753078324524928,0.6840594004216665,0.8758371816397678
1.0,1.0,0.9995916,0.97,0.999816743110014,0.8257350531087095,0.9989561925228109
1.0,0.99982166,0.99909157,0.77,0.9816837737948484,0.6714198284704895,0.9512730880614065
0.0,0.93362963,0.8090864,0.55,0.7330304229075968,0.6367843246503319,0.8278320827263737
0.0,0.3554955,0.00073617697,0.28,0.03374302826291346,0.36895040731686163,0.0410426832306712
0.0,8.2734274e-05,0.5694292,0.45,0.08673314830595258,0.5,0.09321602546127272
0.0,0.27694094,0.0018260479,0.16,0.003845161922632685,0.2589440980903595,0.06847794054876705
0.0,0.99929667,0.9988897,0.93,0.9521626677663972,0.6979912679775261,0.9804699508914283
0.0,0.00085911155,0.35591912,0.49,0.48819914605897385,0.5246812095330835,0.10433242914664531
1.0,0.81652945,0.8236818,0.61,0.5877069425850481,0.6072725758426865,0.8182010529174886
1.0,0.9999955,0.9998609,1.0,0.9993652284868986,0.8435989076193187,0.9995308258824582
0.0,0.9848278,0.71197206,0.48,0.18025613606785906,0.4762010396385678,0.20672468225492727
1.0,0.9999869,0.99989736,0.99,0.9997737266193365,0.8644356788376601,0.9944394019198478
0.0,0.94238627,0.9336309,0.61,0.18587036934964823,0.5379391232573725,0.15613479911093558
0.0,0.010722756,0.33473253,0.5,0.9770145293268093,0.773530099360947,0.35273402543948223
1.0,0.99186677,0.99589306,0.81,0.7734779833513213,0.6963671082488873,0.8294304782979833
1.0,1.0,0.99968016,0.91,0.999947945984022,0.8783044817778913,0.9981259798762683
0.0,0.9999978,0.9995093,0.81,0.9970524340772062,0.7786567088570558,0.9795109729194078
0.0,0.9990521,0.99323845,0.78,0.705098066769485,0.6831609880427106,0.8177449031288675
1.0,0.99999857,0.9998077,0.98,0.999567412329249,0.8073308306554834,0.9953049894293888
0.0,0.25520825,0.02173835,0.39,0.15211442714501291,0.5113321893588582,0.17734059054603926
0.0,0.99990094,0.9998469,0.83,0.9926159505503386,0.7244513287902125,0.9537817527557652
1.0,0.9998504,0.9909712,0.72,0.7346473894325304,0.5725572719381345,0.6673034773799712
0.0,0.9897404,0.0930551,0.44,0.02236784618492623,0.413063502167463,0.12446071094347745
0.0,0.09225446,0.033680975,0.39,0.031275534234301856,0.34240142407628454,0.17390897827185733
0.0,0.85855067,0.010381937,0.33,0.1487344638524286,0.46820542812259275,0.1691146443422538
0.0,0.5340253,0.012146145,0.34,0.10244019828041448,0.6123883803336204,0.05851982566403279
0.0,0.9997316,0.11466175,0.47,0.4377764527594755,0.5052590028738484,0.3142100140340812
1.0,0.8926363,0.00035369396,0.23,0.04889363299931134,0.4005235019761392,0.04679133790603256
1.0,0.99998164,0.9984112,0.85,0.9983298568592639,0.840045511592649,0.9946488502087028
1.0,0.5071221,0.9667827,0.5,0.14268252280361748,0.4693206608354307,0.9727413272863009
1.0,0.99870384,0.99758023,0.79,0.8270862370183041,0.5833201817274505,0.8464460384843284
1.0,0.99998987,0.99959,0.74,0.5678071974425557,0.5261739629125368,0.9456659540804647
1.0,0.99999285,0.999684,0.82,0.9904357612636412,0.7647638440373525,0.9788503708309994
1.0,0.9990442,0.9884279,0.55,0.7954918673011507,0.5886584007204645,0.4825011917676427
1.0,0.9689702,0.016345114,0.39,0.3538540226777501,0.5,0.15610214868427152
0.0,0.99936837,0.27565676,0.47,0.5534285503236162,0.5780146621548884,0.8375005660292644
0.0,0.9650476,0.00020810962,0.22,0.4440040544417208,0.5858524397358666,0.0699413920830163
0.0,0.9898881,0.007458359,0.27,0.04953252484237581,0.4862819114407495,0.16249411952540663
0.0,0.999192,0.9988632,0.77,0.9916823439380218,0.6478130598275688,0.7179072227873962
1.0,0.12128222,0.00043410063,0.19,0.006018769465536113,0.3387140213072957,0.2598081616978805
1.0,0.8196224,0.9974842,0.8,0.9679536475979291,0.7610020976665717,0.888395428329446
1.0,0.32368934,0.22877029,0.5,0.7840204365950622,0.6008990241757841,0.6709041039755801
1.0,0.47790328,0.00070759654,0.3,0.0794034727893715,0.40884965877102714,0.23891546681549133
1.0,0.9999323,0.9998332,1.0,0.9944742929056732,0.772926319768826,0.9931493956962429
1.0,0.99848866,0.864622,0.54,0.3779570932049893,0.4941089133058396,0.9349352023644824
0.0,0.99943954,0.90083426,0.6,0.7006102997372875,0.5188355729103069,0.9060233457292978
0.0,0.5884871,0.024596095,0.34,0.021815085216867994,0.3468839834842471,0.12795122571791226
1.0,0.99993336,0.99837875,0.77,0.9623594135355238,0.710166928898407,0.9374263424675208
0.0,0.22487631,2.042428e-05,0.11,0.006941729503360987,0.3609072679413257,0.058494574221667955
1.0,0.99999154,0.99984443,0.97,0.9998273697221249,0.8390921476307378,0.9969753504783395
0.0,0.7851602,0.85945016,0.66,0.01764693428572465,0.356480754592843,0.480433883544528
0.0,0.9719888,0.23718724,0.49,0.005610947100010963,0.36367335683584895,0.12709385423158745
1.0,0.99999917,0.9998728,1.0,0.9995385749726534,0.7974813798424318,0.9982990512808126
1.0,0.9996352,0.9992798,0.77,0.9991710390700265,0.8201179618784724,0.9004489568614984
1.0,0.9988799,0.54122055,0.54,0.2495587450015724,0.47587103599188507,0.27700712672692834
1.0,0.99822223,0.47195128,0.55,0.21191188712173714,0.5629542296391059,0.1160690147843962
1.0,0.99999726,0.9996183,0.92,0.9981206253346557,0.8003396463966252,0.974666957335706
1.0,0.999997,0.993832,0.83,0.9704476309140244,0.7007553722821278,0.9463139077574124
1.0,0.9944507,0.9997283,0.73,0.9688470551607903,0.6934815664732709,0.9463919854067736
1.0,0.9640682,0.8225974,0.5,0.2504133023012606,0.5330615462894418,0.8790386681241887
1.0,8.349919e-05,5.5999444e-05,0.19,0.12322985629060951,0.5079922483341617,0.13659984186471946
1.0,0.99991137,0.66686106,0.64,0.982056894044053,0.8288791839882257,0.8648435405934423
1.0,0.9968463,0.9962208,0.66,0.9877607508937679,0.7632455769723798,0.9082085087121875
1.0,0.99999124,0.99991643,0.98,0.9999032437888685,0.8694331365431194,0.9827297895252798
1.0,0.99999815,0.99988914,0.99,0.9997877668108361,0.835642422894913,0.9995663691876808
1.0,0.99722075,0.9989323,0.81,0.9994724564040774,0.7786159424754178,0.9649321381621859
1.0,0.9971649,0.21957067,0.48,0.8735906582573664,0.6615690349765148,0.47425854874549
1.0,1.0,0.99990803,1.0,0.9999814616778915,0.9075404256562022,0.9960812428689326
0.0,0.8886558,0.07017535,0.48,0.3612938015332998,0.4411870391547068,0.2238307084488982
1.0,0.9999976,0.9997902,0.9,0.9997263554794142,0.8427652949905459,0.9942527325898338
0.0,0.3885013,0.9583733,0.57,0.013649356833643198,0.4049968331204341,0.15907210257126556
1.0,0.999999,0.9998847,1.0,0.9994711003500553,0.8035861186561631,0.9933316108451743
1.0,0.99983835,0.9907125,0.52,0.9712291760657761,0.7419557025318356,0.9087809209365264
1.0,0.9999844,0.9997183,0.85,0.978231106811454,0.6589565739136678,0.9922513426236097
1.0,0.8074455,0.0021973848,0.35,0.45013528986657225,0.5636593866500597,0.26709634425627427
1.0,0.9970786,7.047126e-05,0.26,0.2819378301930429,0.48517046032514627,0.194903637653597
1.0,0.98815155,0.031345576,0.39,0.07915234027596577,0.4717317744682628,0.15868222633876977
1.0,0.99998164,0.99947006,0.94,0.9993428861462592,0.8202336698097402,0.9843358822021654
1.0,0.99917305,0.99844337,0.79,0.9543053768840989,0.6595754692292592,0.9719810858597436
1.0,0.9994238,0.99991727,1.0,0.9995687691302098,0.8379756933333055,0.9875808502167255
1.0,0.9303324,0.89778256,0.44,0.634871953737893,0.6193981841697555,0.4424210064218362
1.0,0.99997103,0.99382293,0.74,0.9999871629522936,0.8896103834343349,0.9636357997426179
1.0,0.9999101,0.7659381,0.61,0.9738841374103735,0.6977870945347843,0.3705347743220186
1.0,1.0,0.9964448,0.79,0.9999928790987106,0.913341143839088,0.9710659863028873
0.0,0.20137936,0.0003013909,0.26,0.006126598131356921,0.3008436702362475,0.007369134230628226
1.0,0.99999845,0.9996801,0.85,0.99906452982608,0.827891445410959,0.9950063516100738
1.0,0.83165056,0.5834591,0.6,0.18170562466426032,0.5803030948980543,0.06565429872348778
0.0,0.9840442,0.07276866,0.41,0.8773776151778101,0.6866716497003668,0.6138217722338856
0.0,0.92738557,0.05031866,0.36,0.05342132959224526,0.39037578174421583,0.15382709345632814
1.0,0.99999446,0.9998551,0.98,0.9988440772998011,0.8453546492508729,0.9951904922727418
0.0,0.9999945,0.95632994,0.7,0.9995248302689991,0.8148106547776274,0.4636001225474553
0.0,0.9999252,0.9372755,0.56,0.9097558848903363,0.7434942117389196,0.6726781394199914
1.0,0.9999794,0.99988914,1.0,0.9936453687604463,0.7700333219678022,0.9906754467481669
1.0,0.98437667,0.07189503,0.44,0.21352558241514258,0.5063082022547546,0.11526155487020248
1.0,0.99848014,0.784299,0.53,0.8102342894810345,0.6004177982284669,0.9948870282989138
1.0,0.9990784,0.9543318,0.59,0.9864017736991438,0.7546111993836999,0.6942443647300025
0.0,0.8559089,0.013382494,0.37,0.001665799987049954,0.23167582339444193,0.18892761628821741
0.0,0.9974277,0.0048080087,0.42,0.9845520420562639,0.8073503183552233,0.32547407101892867
1.0,0.99988145,0.9982033,0.79,0.9605713199676347,0.6781846844509312,0.9308123314074586
0.0,0.80857706,0.00050479174,0.18,0.042217152081260235,0.4224471221200741,0.05583797404532641
0.0,0.12550136,0.00017097592,0.12,0.035356892683177876,0.42475783381445564,0.03942385075173143
0.0,0.24961746,0.0032030344,0.37,0.0070407368666891455,0.30651455221035173,0.06770684727247239
1.0,0.99999034,0.9975223,0.8,0.9764775254689444,0.71372022696371,0.9158457325453179
1.0,0.8251195,0.08361137,0.42,0.07606641437466069,0.35971020433849643,0.10053408688086857
1.0,0.90515244,0.97224486,0.64,0.8884294709102598,0.6514760508444963,0.9526854833246006
1.0,0.9999989,0.99988914,0.99,0.9997953278591764,0.8366269875389553,0.999653590863519
0.0,0.8945006,0.0009931624,0.27,0.06800978900054079,0.4535236046296226,0.043715710442265666
1.0,1.0,0.9999181,0.98,0.999959685044935,0.8868857077436094,0.998941198263476
1.0,0.6268625,0.11985329,0.44,0.004437627376017185,0.38484121004510735,0.6304804129774002
0.0,0.9872839,0.9529021,0.49,0.42946607317324925,0.5531437393687831,0.7705261243941369
1.0,0.09004736,0.0019469857,0.4,0.045094835086064024,0.43359591480366044,0.8303550797129345
1.0,0.25006622,0.24127889,0.48,0.18563377905752682,0.5159649091777574,0.6907913702473711
1.0,0.999738,0.082828134,0.47,0.4066726745024607,0.5,0.3142100140340812
0.0,0.9632503,0.013139069,0.24,0.34800049596933275,0.5088835980593018,0.5091249014157471
1.0,0.99999464,0.9995176,0.89,0.9977004604989137,0.7961105289203565,0.9734243465574468
0.0,0.99677813,0.8911774,0.6,0.9340287429798603,0.7849320316027935,0.46051660526629695
1.0,0.9999768,0.9991329,0.83,0.894303534656921,0.6168609586377977,0.989547150718479
