y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.9939515,0.99992204,0.98,0.9998693206984275,0.903081068488675,0.99880108080992
0.0,0.012992322,0.16994956,0.28,0.00024396947146245596,0.08744837402759204,0.17757416986720173
1.0,0.94880545,0.9964073,0.53,0.9639747373703004,0.7597542643539497,0.9502017707308791
0.0,0.9994012,0.999738,0.85,0.9992449997393158,0.8703672683053149,0.9901551219511258
0.0,0.17183918,0.09145996,0.3,0.01806192497249709,0.2839135233778822,0.18557115395236323
1.0,0.9700197,0.9999487,0.95,0.998874444632067,0.8356650215162991,0.9959516064531053
0.0,0.96796197,0.999074,0.74,0.9894621978242405,0.7507361745289263,0.9798914696677078
1.0,0.058707744,0.016650766,0.21,0.0001721616415633805,0.0744915104153667,0.025614300814108225
0.0,0.99918306,0.99456835,0.83,0.9985270788352497,0.8610154646289849,0.9804989543604042
0.0,0.43829358,0.035119206,0.2,0.01518278806633324,0.26312151994691535,0.014033322109498546
1.0,0.8372464,0.97255236,0.51,0.07314062326890798,0.30125898249899646,0.2649388252382083
0.0,0.9234135,0.5151869,0.34,0.04564501693581274,0.2960945015920498,0.2163232493371309
0.0,0.09878519,0.059678733,0.21,0.0023373193168276,0.160357801766914,0.025663885661084365
0.0,0.60825706,0.39670265,0.45,0.03337739890966663,0.26110696283659646,0.4882098249922559
1.0,0.99991536,0.9999491,0.99,0.9999349755707208,0.9089315687081989,0.9987221891671931
1.0,0.0034065545,0.04470727,0.26,0.0067924347210154955,0.19174398524909997,0.029951005024277718
0.0,0.1351709,0.17662576,0.26,0.004460878879672166,0.1733393962254787,0.006265919394678395
0.0,0.991466,0.048728287,0.18,0.00876976164847271,0.19985808610544778,0.014760364667668509
0.0,0.020253897,0.00115484,0.04,0.000814801930613644,0.16772817083901054,0.0031403185246165004
1.0,0.99080706,0.99464786,0.65,0.981274600988678,0.7432202966712417,0.9866707548288342
0.0,0.07930428,0.0026217997,0.17,0.0008072805909152165,0.0782346386559576,0.043998775648122455
0.0,0.99958944,0.98524874,0.63,0.882165451812777,0.6561660634406697,0.8687210435556593
0.0,0.9842956,0.8856349,0.41,0.8822212896376799,0.6717176752397891,0.9686934566699601
0.0,0.3014241,0.032566875,0.16,0.04214421123296858,0.2411819722055081,0.10355568981703248
1.0,0.6790234,0.9203653,0.5,0.946034525210512,0.675168314839631,0.12607593350361818
1.0,0.99338233,0.99861765,0.78,0.9855759364179667,0.732449832625754,0.8975516733360067
1.0,0.78302574,0.023390591,0.23,0.053821009873303335,0.26622186871135856,0.14665316381740875
1.0,0.9838702,0.9999839,0.97,0.9984868584853739,0.8069496196594448,0.9984408548754784
1.0,0.99990773,0.9999573,0.99,0.9944892836273466,0.7483045551457728,0.9978041727742285
1.0,0.94535667,0.9989883,0.72,0.972179606026101,0.7142135528310677,0.9378328062058604
0.0,0.3748027,0.032388777,0.26,0.04438535832465548,0.31086059337151156,0.21111065078615346
0.0,0.8594558,0.86951476,0.52,0.5995546943192257,0.46530654718390035,0.8044383821160691
1.0,0.99952334,0.9999616,1.0,0.9985146726433412,0.8020488964093365,0.9994423381511689
1.0,0.016732901,0.018556714,0.13,0.0008550581112533797,0.0956596708168544,0.014588913550737648
1.0,0.013542116,0.050733715,0.2,0.001504855801962727,0.09405859884846514,0.044167529425806595
0.0,0.6499987,0.632467,0.39,0.05750117915658926,0.34344027830947954,0.09776086715269998
