y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.0027559102,0.40732384,0.49,0.7999076368420999,0.6853657527476121,0.33695740679158576
1.0,0.9999143,0.9994932,1.0,0.9999833867681065,0.926301547892166,0.999800517559081
1.0,0.0349361,0.99023485,0.79,0.5029974734452494,0.5,0.9508128894542844
1.0,0.004819393,0.9811942,0.65,0.7563396464215144,0.5,0.7764274850510309
1.0,0.6614864,0.9951725,0.63,0.9932013653799711,0.7027664501296338,0.9887016978440452
0.0,0.99997264,0.91743237,0.5,0.5769977511208185,0.7715074971477806,0.4308063190828198
0.0,0.18806991,0.97894,0.83,0.992396522683762,0.8425082811503241,0.9674418747684234
1.0,4.843624e-06,5.4306398e-05,0.19,0.007507319798423179,0.3901067312435235,0.011650355472671051
0.0,1.997836e-05,0.2966505,0.45,0.009111622584903523,0.36859513208340766,0.11484171284646014
1.0,0.038072884,0.9896672,0.76,0.3567574471831966,0.5131021918006284,0.2917482478877519
1.0,0.177448,0.99874806,0.96,0.9948145485062054,0.802289918600429,0.9982595662869552
0.0,0.93964857,0.0064086914,0.42,0.09581026238666916,0.47671505184880175,0.5258098160368421
1.0,7.760741e-06,0.0014948845,0.26,0.06446361573649101,0.36675294550210935,0.5250159590797532
0.0,0.22439346,0.9991522,0.69,0.942694550457332,0.5300004226729113,0.9149545728537591
0.0,6.8707454e-06,0.0010133088,0.3,0.020380689214829127,0.3582311416715499,0.02101622884321936
1.0,0.99996114,0.99936527,0.96,0.9999901884545662,0.9302202098082848,0.9999315730858096
1.0,0.036791205,0.9994543,0.99,0.992148938183843,0.8053512629785833,0.9983455399660203
1.0,0.00041136146,0.014805764,0.38,0.12534455197719135,0.4665128669203644,0.027734022239554863
1.0,0.8134389,0.9929912,0.74,0.9234955319723847,0.6883488455982338,0.8306325661861651
1.0,0.98170555,0.99939823,0.92,0.9997506822106496,0.920649955380857,0.9972436917723262
1.0,0.9999429,0.9994092,1.0,0.9998886934392918,0.8982876178795631,0.9992936042349417
0.0,0.9408096,0.9978653,0.88,0.9824954825887067,0.6977531551534261,0.9930857812592776
1.0,0.30805975,0.9947194,0.76,0.9889948347459233,0.8602845097773418,0.9508143697375716
1.0,0.9999709,0.9994932,1.0,0.9999837463007414,0.9071723171019457,0.9998181793297691
1.0,0.046694785,0.000944823,0.43,0.5135110841951076,0.6570334745421309,0.20650219470082515
1.0,0.0076230764,0.9457751,0.58,0.9321439552875271,0.6844898069208334,0.891458706220276
1.0,0.8412871,0.9990393,0.93,0.9738948066214621,0.6991135415146917,0.9958710556109073
1.0,0.00042417645,0.9821475,0.77,0.7038498391181702,0.6824934872305377,0.9479125789035872
1.0,0.97887117,0.9969528,0.87,0.9999887079600944,0.9562485089119301,0.9979102386220781
1.0,0.5703939,0.9990647,0.81,0.990901854215732,0.7705354552735361,0.9921574245288903
0.0,0.9783258,0.99859834,0.82,0.998797577313095,0.8781101882675539,0.8817296951885376
0.0,0.01178062,0.9987252,0.78,0.9490902168454574,0.8546528332029809,0.9400120268646633
1.0,0.0037779808,0.9366293,0.63,0.9868911259223717,0.7468292311730966,0.9946012471185399
1.0,2.840375e-05,0.7640928,0.54,0.07785549787235521,0.3978431995603937,0.6308001089033534
1.0,0.6028302,0.9925717,0.91,0.7735784973755773,0.5629761618008166,0.996542045865646
0.0,0.014283121,0.558527,0.62,0.8522836614367183,0.5596053281731254,0.36496328208749307
1.0,0.9981439,0.9994932,1.0,0.9999806045773025,0.9451378821994988,0.9996664633219428
0.0,4.249397e-06,0.030674815,0.28,0.011162436348402315,0.38628355967386957,0.003637112003817278
0.0,6.4489427e-06,0.41651794,0.42,0.09981173807337518,0.5279886045433637,0.40638649385551323
1.0,0.5626129,0.99954736,0.97,0.9944993690960994,0.756574762470312,0.9986832699991621
1.0,0.00025978684,0.96575505,0.57,0.9128412170540547,0.6246869307779158,0.2676756040523542
0.0,0.99975294,0.9962893,0.86,0.9992591717837201,0.8872627454959584,0.9074453283845192
0.0,0.00034371018,0.017524451,0.46,0.20147269520439087,0.6158905696225596,0.07230538985378625
1.0,0.007878572,0.9759115,0.69,0.9970789947664334,0.7178583880724592,0.9974694081146893
0.0,0.95963824,0.006026,0.38,0.016278827567050104,0.36736415833559233,0.05831645391281866
0.0,0.99990094,0.87767977,0.58,0.06296111713613615,0.5178942802471227,0.9083145863877758
0.0,3.9287047e-06,0.0029688478,0.23,0.0005887279629796646,0.10330199830388027,0.007511985388883973
1.0,0.002685815,0.9516145,0.57,0.07549537110371259,0.4298838778571523,0.1711023645542269
1.0,0.09675524,0.9986645,0.87,0.9789897600976384,0.7517268269717212,0.9804157417776527
1.0,0.99999636,0.9994993,1.0,0.9999285881809555,0.8955036084454381,0.9996652756618706
0.0,0.0022940636,0.00017809868,0.28,0.01132173026122799,0.48212852303461123,0.021609376484661238
